"Run ID","Flow","precision","Hyperparameters"
"6636030","mlr.classif.ranger(13)","1","num.trees:1047,mtry:3,replace:FALSE,sample.fraction:893398468266241,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636031","mlr.classif.ranger(13)","1","num.trees:1249,mtry:6,replace:FALSE,sample.fraction:531554283481091,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636080","mlr.classif.ranger(13)","1","num.trees:1738,mtry:6,sample.fraction:674074677168392,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636081","mlr.classif.ranger(13)","1","num.trees:190,mtry:5,sample.fraction:854432296473533,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636087","mlr.classif.ranger(13)","1","num.trees:891,mtry:6,replace:FALSE,sample.fraction:60907878712751,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636106","mlr.classif.ranger(13)","1","num.trees:1317,mtry:6,sample.fraction:619287671102211,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636107","mlr.classif.ranger(13)","1","num.trees:1429,mtry:5,replace:FALSE,sample.fraction:574503107345663,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636108","mlr.classif.ranger(13)","1","num.trees:418,mtry:5,sample.fraction:605286245420575,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636076","mlr.classif.ranger(13)","1","num.trees:76,mtry:4,replace:FALSE,sample.fraction:508561055082828,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6636079","mlr.classif.ranger(13)","1","num.trees:1357,mtry:6,sample.fraction:929489337769337,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6635586","mlr.classif.ranger(13)","1","num.trees:836,mtry:4,replace:FALSE,sample.fraction:860900557925925,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6635642","mlr.classif.ranger(13)","1","num.trees:437,mtry:5,sample.fraction:82475564526394,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6635787","mlr.classif.ranger(13)","1","num.trees:863,mtry:5,sample.fraction:84329068667721,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6635831","mlr.classif.ranger(13)","1","num.trees:1666,mtry:3,sample.fraction:889110540784895,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6635773","mlr.classif.ranger(13)","1","num.trees:634,mtry:4,replace:FALSE,sample.fraction:706533897481859,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437580","mlr.classif.ranger(13)","1","num.trees:1855,mtry:5,replace:FALSE,sample.fraction:409050711290911,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437986","mlr.classif.ranger(13)","1","num.trees:1691,mtry:6,sample.fraction:451878472813405,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437993","mlr.classif.ranger(13)","1","num.trees:778,mtry:5,sample.fraction:740308172814548,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437999","mlr.classif.ranger(13)","1","num.trees:1806,mtry:3,replace:FALSE,sample.fraction:838102357555181,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438002","mlr.classif.ranger(13)","1","num.trees:1091,mtry:3,sample.fraction:984407188696787,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438031","mlr.classif.ranger(13)","1","num.trees:1982,mtry:5,replace:FALSE,sample.fraction:504795981291682,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438033","mlr.classif.ranger(13)","1","num.trees:527,mtry:5,sample.fraction:457629994791932,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437977","mlr.classif.ranger(13)","1","num.trees:1653,mtry:5,replace:FALSE,sample.fraction:422959661111236,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437663","mlr.classif.ranger(13)","1","num.trees:1608,mtry:6,replace:FALSE,sample.fraction:473376225098036,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437586","mlr.classif.ranger(13)","1","num.trees:810,mtry:5,replace:FALSE,sample.fraction:788368481979705,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437594","mlr.classif.ranger(13)","1","num.trees:1058,mtry:5,replace:FALSE,sample.fraction:644919342198409,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437597","mlr.classif.ranger(13)","1","num.trees:1361,mtry:5,sample.fraction:833730236371048,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437918","mlr.classif.ranger(13)","1","num.trees:962,mtry:5,sample.fraction:776351837953553,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437923","mlr.classif.ranger(13)","1","num.trees:917,mtry:5,replace:FALSE,sample.fraction:662018062360585,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437924","mlr.classif.ranger(13)","1","num.trees:1414,mtry:4,sample.fraction:914879756397568,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438412","mlr.classif.ranger(13)","1","num.trees:1421,mtry:3,sample.fraction:935526900156401,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438695","mlr.classif.ranger(13)","1","num.trees:1892,mtry:6,sample.fraction:876971103972755,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438696","mlr.classif.ranger(13)","1","num.trees:1977,mtry:4,replace:FALSE,sample.fraction:705645449273288,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438700","mlr.classif.ranger(13)","1","num.trees:1354,mtry:6,sample.fraction:57711674652528,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438675","mlr.classif.ranger(13)","1","num.trees:212,mtry:6,sample.fraction:86817009600345,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438681","mlr.classif.ranger(13)","1","num.trees:108,mtry:4,sample.fraction:818709294032306,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438682","mlr.classif.ranger(13)","1","num.trees:1264,mtry:5,replace:FALSE,sample.fraction:742695523868315,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438691","mlr.classif.ranger(13)","1","num.trees:1081,mtry:5,replace:FALSE,sample.fraction:918667023791932,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438692","mlr.classif.ranger(13)","1","num.trees:1354,mtry:4,replace:FALSE,sample.fraction:49831465727184,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438755","mlr.classif.ranger(13)","1","num.trees:1367,mtry:5,sample.fraction:553770904871635,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438760","mlr.classif.ranger(13)","1","num.trees:1531,mtry:5,replace:FALSE,sample.fraction:590014879684895,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438764","mlr.classif.ranger(13)","1","num.trees:1993,mtry:5,replace:FALSE,sample.fraction:768599326023832,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438741","mlr.classif.ranger(13)","1","num.trees:613,mtry:6,replace:FALSE,sample.fraction:635708042373881,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438477","mlr.classif.ranger(13)","1","num.trees:1390,mtry:4,sample.fraction:568643197929487,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438466","mlr.classif.ranger(13)","1","num.trees:1513,mtry:5,sample.fraction:887024110951461,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438467","mlr.classif.ranger(13)","1","num.trees:1830,mtry:5,replace:FALSE,sample.fraction:871221379283816,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438541","mlr.classif.ranger(13)","1","num.trees:215,mtry:3,replace:FALSE,sample.fraction:824775825114921,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438544","mlr.classif.ranger(13)","1","num.trees:1287,mtry:4,replace:FALSE,sample.fraction:822263836208731,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438531","mlr.classif.ranger(13)","1","num.trees:1337,mtry:6,sample.fraction:750743128871545,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438545","mlr.classif.ranger(13)","1","num.trees:1362,mtry:5,replace:FALSE,sample.fraction:727070718631148,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438547","mlr.classif.ranger(13)","1","num.trees:1398,mtry:5,sample.fraction:664379426161759,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438549","mlr.classif.ranger(13)","1","num.trees:1590,mtry:6,sample.fraction:417774220183492,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438789","mlr.classif.ranger(13)","1","num.trees:952,mtry:6,replace:FALSE,sample.fraction:497017379850149,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438795","mlr.classif.ranger(13)","1","num.trees:1809,mtry:6,sample.fraction:929258395382203,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438770","mlr.classif.ranger(13)","1","num.trees:983,mtry:6,sample.fraction:518690761295147,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438773","mlr.classif.ranger(13)","1","num.trees:1451,mtry:5,replace:FALSE,sample.fraction:498217424680479,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438777","mlr.classif.ranger(13)","1","num.trees:1530,mtry:5,sample.fraction:814821480261162,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437964","mlr.classif.ranger(13)","1","num.trees:346,mtry:5,replace:FALSE,sample.fraction:409059321810491,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437968","mlr.classif.ranger(13)","1","num.trees:505,mtry:4,replace:FALSE,sample.fraction:600927280052565,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437974","mlr.classif.ranger(13)","1","num.trees:174,mtry:5,replace:FALSE,sample.fraction:872929506585933,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437937","mlr.classif.ranger(13)","1","num.trees:868,mtry:5,sample.fraction:545687545603141,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438325","mlr.classif.ranger(13)","1","num.trees:585,mtry:4,sample.fraction:764047734672204,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438295","mlr.classif.ranger(13)","1","num.trees:1875,mtry:5,sample.fraction:908873222139664,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438309","mlr.classif.ranger(13)","1","num.trees:1093,mtry:4,sample.fraction:567738525290042,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438317","mlr.classif.ranger(13)","1","num.trees:404,mtry:4,sample.fraction:799787407252006,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438324","mlr.classif.ranger(13)","1","num.trees:1615,mtry:6,sample.fraction:848786597698927,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438203","mlr.classif.ranger(13)","1","num.trees:820,mtry:6,replace:FALSE,sample.fraction:408549814834259,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438231","mlr.classif.ranger(13)","1","num.trees:787,mtry:6,replace:FALSE,sample.fraction:548391148797236,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438213","mlr.classif.ranger(13)","1","num.trees:1678,mtry:6,sample.fraction:492137512518093,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438221","mlr.classif.ranger(13)","1","num.trees:1927,mtry:3,replace:FALSE,sample.fraction:824035220686346,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438270","mlr.classif.ranger(13)","1","num.trees:731,mtry:5,replace:FALSE,sample.fraction:593185508693568,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438257","mlr.classif.ranger(13)","1","num.trees:43,mtry:5,sample.fraction:824801327264868,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438288","mlr.classif.ranger(13)","1","num.trees:1439,mtry:5,sample.fraction:756498466082849,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6437654","mlr.classif.ranger(13)","1","num.trees:634,mtry:5,sample.fraction:611522669089027,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438038","mlr.classif.ranger(13)","1","num.trees:673,mtry:6,sample.fraction:954009403171949,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438044","mlr.classif.ranger(13)","1","num.trees:875,mtry:3,replace:FALSE,sample.fraction:807047942327335,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438071","mlr.classif.ranger(13)","1","num.trees:1686,mtry:6,replace:FALSE,sample.fraction:715512481098995,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438079","mlr.classif.ranger(13)","1","num.trees:1925,mtry:3,sample.fraction:994266776135191,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438081","mlr.classif.ranger(13)","1","num.trees:632,mtry:4,sample.fraction:509149581403472,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438606","mlr.classif.ranger(13)","1","num.trees:848,mtry:4,sample.fraction:584300736803561,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438607","mlr.classif.ranger(13)","1","num.trees:872,mtry:3,replace:FALSE,sample.fraction:916287811566144,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438608","mlr.classif.ranger(13)","1","num.trees:1436,mtry:6,replace:FALSE,sample.fraction:343689396046102,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438615","mlr.classif.ranger(13)","1","num.trees:1887,mtry:5,replace:FALSE,sample.fraction:464459784911014,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6438602","mlr.classif.ranger(13)","1","num.trees:641,mtry:6,replace:FALSE,sample.fraction:739197109639645,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547455","mlr.classif.xgboost(9)","1","eta:0985619397910895,depth:15,weight:52204122314055,subsample:962082161637954,bytree:306133473291993,bylevel:964188354089856,lambda:0305171128233,alpha:0011234164016358,nthread:1,nrounds:4350,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547463","mlr.classif.xgboost(9)","1","eta:296833703689162,weight:73066206149485,subsample:574839994055219,bytree:611876398790628,bylevel:818668161984533,lambda:2061206330661,alpha:00450655806097586,nthread:1,nrounds:364,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547529","mlr.classif.xgboost(9)","1","eta:0430046031452705,weight:89737049092839,subsample:950375723675825,bytree:252385221421719,bylevel:432072020834312,lambda:669473336310852,alpha:00368255040712968,nthread:1,nrounds:3947,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547541","mlr.classif.xgboost(9)","1","eta:37016363242269,depth:5,weight:43581972559759,subsample:788575125019997,bytree:321155067766085,bylevel:632090624189004,lambda:00249223950959619,alpha:03657009953938,nthread:1,nrounds:550,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547544","mlr.classif.xgboost(9)","1","eta:581332050395631,depth:10,weight:48732703538018,subsample:709463260741904,bytree:972709123278037,bylevel:835462689399719,lambda:00955949077101346,alpha:00319847081383765,nthread:1,nrounds:3840,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547606","mlr.classif.xgboost(9)","1","eta:0541284269523813,depth:4,weight:16060333853653,subsample:504775891127065,bytree:776589416433126,bylevel:848919283598661,lambda:0199549316120444,alpha:710467633413338,nthread:1,nrounds:2205,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547668","mlr.classif.xgboost(9)","1","eta:030731981708724,depth:15,weight:05442803109853,subsample:457120966003276,bytree:847313355887309,bylevel:677047642646357,lambda:147408808597592,alpha:00230587480996188,nthread:1,nrounds:4159,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547677","mlr.classif.xgboost(9)","1","eta:00732240053421176,depth:9,weight:72018161115759,subsample:658747333730571,bytree:490279505262151,bylevel:394240441033617,lambda:0242534087927,alpha:0398322354393849,nthread:1,nrounds:2709,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547709","mlr.classif.xgboost(9)","1","eta:00781854423681217,weight:17930460217086,subsample:549238446471281,bytree:521797717781737,bylevel:667367150541395,lambda:185931847174497,alpha:0324663343988976,nthread:1,nrounds:3322,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547905","mlr.classif.xgboost(9)","1","eta:0750510833573598,depth:3,weight:05286131184357,subsample:504301716387272,bytree:47284385166131,bylevel:835883234860376,lambda:648267031269901,alpha:06126972729509,nthread:1,nrounds:1067,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547916","mlr.classif.xgboost(9)","1","eta:00252221452787455,depth:5,weight:54765994126464,subsample:40031735219527,bytree:928703499957919,bylevel:435084718978032,lambda:00242221893721841,alpha:0194554965423152,nthread:1,nrounds:1435,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6547949","mlr.classif.xgboost(9)","1","eta:0102943096939033,depth:7,weight:80656067962412,subsample:445936029520817,bytree:931293578119949,bylevel:513587672729045,lambda:00946209836977,alpha:00214598360915922,nthread:1,nrounds:2465,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548008","mlr.classif.xgboost(9)","1","eta:169317538310551,depth:15,weight:0181132813033,subsample:505657820100896,bytree:646291499724612,bylevel:435836918652058,lambda:15357849721461,alpha:0335939291196463,nthread:1,nrounds:146,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548048","mlr.classif.xgboost(9)","1","eta:265135434215475,depth:3,weight:56100159986176,subsample:807183166733012,bytree:767379175871611,bylevel:303407905157655,lambda:269068235739,alpha:00760363161418931,nthread:1,nrounds:3466,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548225","mlr.classif.xgboost(9)","1","eta:046207968673236,depth:11,weight:43481466648461,subsample:167559453635477,bytree:397857779171318,bylevel:508913732832298,lambda:03418052324382,alpha:0264133903750157,nthread:1,nrounds:4662,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548561","mlr.classif.xgboost(9)","1","eta:00916461644013114,depth:14,weight:24206445846793,subsample:469438273506239,bytree:399798111990094,bylevel:231130665866658,lambda:00156637418429992,alpha:0234426351534216,nthread:1,nrounds:4671,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548622","mlr.classif.xgboost(9)","1","eta:670900010441586,depth:11,weight:66472288684826,subsample:834609244670719,bytree:705037785926834,bylevel:768527221865952,lambda:11232255959609,alpha:000985356002956629,nthread:1,nrounds:810,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548688","mlr.classif.xgboost(9)","1","eta:0213890483486695,depth:3,weight:6009206206135,subsample:935909721581265,bytree:961610233178362,bylevel:527163038030267,lambda:914150281108103,alpha:0129841652851165,nthread:1,nrounds:2832,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548776","mlr.classif.xgboost(9)","1","eta:223071845083244,depth:8,weight:4669274084569,subsample:732517106016166,bytree:882535936078057,bylevel:116700441110879,lambda:027567633516,alpha:380558646582934,nthread:1,nrounds:4519,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548796","mlr.classif.xgboost(9)","1","eta:544388535950987,depth:5,weight:29063857797622,subsample:573773945891298,bytree:499919156776741,bylevel:586272141197696,lambda:6325934899943,alpha:00262318671251263,nthread:1,nrounds:693,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548824","mlr.classif.xgboost(9)","1","eta:10288198153533,depth:13,weight:06778306550744,subsample:865759892738424,bytree:818870214512572,bylevel:611924549099058,lambda:459815854371,alpha:00513579429283549,nthread:1,nrounds:1776,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6548961","mlr.classif.xgboost(9)","1","eta:0408643440769733,depth:10,weight:94575606035638,subsample:845764805935323,bytree:814462679903954,bylevel:21961123123765,lambda:00101938209719969,alpha:00962247510836443,nthread:1,nrounds:4519,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6549004","mlr.classif.xgboost(9)","1","eta:55807167468128,depth:4,weight:50342147669804,subsample:755817051720805,bytree:465629293583333,bylevel:5417104952503,lambda:265251824771567,alpha:274333591576819,nthread:1,nrounds:2235,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6549012","mlr.classif.xgboost(9)","1","eta:153931815855389,depth:7,weight:45739647024381,subsample:695556195173413,bytree:587602207669988,bylevel:471766144270077,lambda:0168114513625107,alpha:0803961921034747,nthread:1,nrounds:1050,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6549047","mlr.classif.xgboost(9)","1","eta:40042598884521,depth:10,weight:63252373351437,subsample:231926700519398,bytree:886886470252648,bylevel:397959486115724,lambda:1524652795514,alpha:64569403924484,nthread:1,nrounds:3845,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6549096","mlr.classif.xgboost(9)","1","eta:732907921374992,depth:4,weight:95696631035931,subsample:94058522763662,bytree:772510586073622,bylevel:772775320569053,lambda:2494195445248,alpha:867308604667397,nthread:1,nrounds:2489,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6549264","mlr.classif.xgboost(9)","1","eta:00417920342817141,depth:5,weight:43276261385573,subsample:921833927044645,bytree:929464057087898,bylevel:369462711503729,lambda:5088445905887,alpha:00658667121389951,nthread:1,nrounds:3625,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6549485","mlr.classif.xgboost(9)","1","eta:582642441790106,depth:15,weight:82538359375663,subsample:718895892053843,bytree:860401417361572,bylevel:630162083776668,lambda:446403665673945,alpha:089615529527,nthread:1,nrounds:2286,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
